# UDIS-D Dataset Pairs
# Format: img1_path,img2_path,label_path

data/raw/dataset/UDIS-D/testing/input1/000466.jpg,data/raw/dataset/UDIS-D/testing/input2/000465.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000467.jpg,data/raw/dataset/UDIS-D/testing/input2/000466.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000468.jpg,data/raw/dataset/UDIS-D/testing/input2/000467.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000469.jpg,data/raw/dataset/UDIS-D/testing/input2/000468.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000470.jpg,data/raw/dataset/UDIS-D/testing/input2/000469.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000471.jpg,data/raw/dataset/UDIS-D/testing/input2/000470.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000472.jpg,data/raw/dataset/UDIS-D/testing/input2/000471.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000473.jpg,data/raw/dataset/UDIS-D/testing/input2/000472.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000474.jpg,data/raw/dataset/UDIS-D/testing/input2/000473.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000475.jpg,data/raw/dataset/UDIS-D/testing/input2/000474.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000476.jpg,data/raw/dataset/UDIS-D/testing/input2/000475.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000477.jpg,data/raw/dataset/UDIS-D/testing/input2/000476.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000478.jpg,data/raw/dataset/UDIS-D/testing/input2/000477.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000479.jpg,data/raw/dataset/UDIS-D/testing/input2/000478.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000480.jpg,data/raw/dataset/UDIS-D/testing/input2/000479.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000481.jpg,data/raw/dataset/UDIS-D/testing/input2/000480.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000482.jpg,data/raw/dataset/UDIS-D/testing/input2/000481.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000483.jpg,data/raw/dataset/UDIS-D/testing/input2/000482.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000484.jpg,data/raw/dataset/UDIS-D/testing/input2/000483.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000485.jpg,data/raw/dataset/UDIS-D/testing/input2/000484.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000486.jpg,data/raw/dataset/UDIS-D/testing/input2/000485.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000487.jpg,data/raw/dataset/UDIS-D/testing/input2/000486.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000488.jpg,data/raw/dataset/UDIS-D/testing/input2/000487.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000489.jpg,data/raw/dataset/UDIS-D/testing/input2/000488.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000490.jpg,data/raw/dataset/UDIS-D/testing/input2/000489.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000491.jpg,data/raw/dataset/UDIS-D/testing/input2/000490.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000492.jpg,data/raw/dataset/UDIS-D/testing/input2/000491.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000493.jpg,data/raw/dataset/UDIS-D/testing/input2/000492.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000494.jpg,data/raw/dataset/UDIS-D/testing/input2/000493.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000495.jpg,data/raw/dataset/UDIS-D/testing/input2/000494.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000496.jpg,data/raw/dataset/UDIS-D/testing/input2/000495.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000497.jpg,data/raw/dataset/UDIS-D/testing/input2/000496.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000498.jpg,data/raw/dataset/UDIS-D/testing/input2/000497.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000499.jpg,data/raw/dataset/UDIS-D/testing/input2/000498.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000500.jpg,data/raw/dataset/UDIS-D/testing/input2/000499.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000501.jpg,data/raw/dataset/UDIS-D/testing/input2/000500.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000502.jpg,data/raw/dataset/UDIS-D/testing/input2/000501.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000503.jpg,data/raw/dataset/UDIS-D/testing/input2/000502.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000504.jpg,data/raw/dataset/UDIS-D/testing/input2/000503.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000505.jpg,data/raw/dataset/UDIS-D/testing/input2/000504.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000506.jpg,data/raw/dataset/UDIS-D/testing/input2/000505.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000507.jpg,data/raw/dataset/UDIS-D/testing/input2/000506.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000508.jpg,data/raw/dataset/UDIS-D/testing/input2/000507.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000509.jpg,data/raw/dataset/UDIS-D/testing/input2/000508.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000510.jpg,data/raw/dataset/UDIS-D/testing/input2/000509.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000511.jpg,data/raw/dataset/UDIS-D/testing/input2/000510.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000512.jpg,data/raw/dataset/UDIS-D/testing/input2/000511.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000513.jpg,data/raw/dataset/UDIS-D/testing/input2/000512.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000514.jpg,data/raw/dataset/UDIS-D/testing/input2/000513.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000515.jpg,data/raw/dataset/UDIS-D/testing/input2/000514.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000516.jpg,data/raw/dataset/UDIS-D/testing/input2/000515.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000517.jpg,data/raw/dataset/UDIS-D/testing/input2/000516.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000518.jpg,data/raw/dataset/UDIS-D/testing/input2/000517.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000519.jpg,data/raw/dataset/UDIS-D/testing/input2/000518.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000520.jpg,data/raw/dataset/UDIS-D/testing/input2/000519.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000521.jpg,data/raw/dataset/UDIS-D/testing/input2/000520.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000522.jpg,data/raw/dataset/UDIS-D/testing/input2/000521.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000523.jpg,data/raw/dataset/UDIS-D/testing/input2/000522.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000524.jpg,data/raw/dataset/UDIS-D/testing/input2/000523.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000525.jpg,data/raw/dataset/UDIS-D/testing/input2/000524.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000526.jpg,data/raw/dataset/UDIS-D/testing/input2/000525.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000527.jpg,data/raw/dataset/UDIS-D/testing/input2/000526.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000528.jpg,data/raw/dataset/UDIS-D/testing/input2/000527.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000529.jpg,data/raw/dataset/UDIS-D/testing/input2/000528.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000530.jpg,data/raw/dataset/UDIS-D/testing/input2/000529.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000531.jpg,data/raw/dataset/UDIS-D/testing/input2/000530.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000532.jpg,data/raw/dataset/UDIS-D/testing/input2/000531.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000533.jpg,data/raw/dataset/UDIS-D/testing/input2/000532.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000534.jpg,data/raw/dataset/UDIS-D/testing/input2/000533.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000535.jpg,data/raw/dataset/UDIS-D/testing/input2/000534.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000536.jpg,data/raw/dataset/UDIS-D/testing/input2/000535.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000537.jpg,data/raw/dataset/UDIS-D/testing/input2/000536.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000538.jpg,data/raw/dataset/UDIS-D/testing/input2/000537.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000539.jpg,data/raw/dataset/UDIS-D/testing/input2/000538.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000540.jpg,data/raw/dataset/UDIS-D/testing/input2/000539.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000541.jpg,data/raw/dataset/UDIS-D/testing/input2/000540.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000542.jpg,data/raw/dataset/UDIS-D/testing/input2/000541.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000543.jpg,data/raw/dataset/UDIS-D/testing/input2/000542.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000544.jpg,data/raw/dataset/UDIS-D/testing/input2/000543.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000545.jpg,data/raw/dataset/UDIS-D/testing/input2/000544.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000546.jpg,data/raw/dataset/UDIS-D/testing/input2/000545.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000547.jpg,data/raw/dataset/UDIS-D/testing/input2/000546.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000548.jpg,data/raw/dataset/UDIS-D/testing/input2/000547.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000549.jpg,data/raw/dataset/UDIS-D/testing/input2/000548.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000550.jpg,data/raw/dataset/UDIS-D/testing/input2/000549.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000551.jpg,data/raw/dataset/UDIS-D/testing/input2/000550.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000552.jpg,data/raw/dataset/UDIS-D/testing/input2/000551.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000553.jpg,data/raw/dataset/UDIS-D/testing/input2/000552.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000554.jpg,data/raw/dataset/UDIS-D/testing/input2/000553.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000555.jpg,data/raw/dataset/UDIS-D/testing/input2/000554.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000556.jpg,data/raw/dataset/UDIS-D/testing/input2/000555.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000557.jpg,data/raw/dataset/UDIS-D/testing/input2/000556.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000558.jpg,data/raw/dataset/UDIS-D/testing/input2/000557.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000559.jpg,data/raw/dataset/UDIS-D/testing/input2/000558.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000560.jpg,data/raw/dataset/UDIS-D/testing/input2/000559.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000561.jpg,data/raw/dataset/UDIS-D/testing/input2/000560.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000562.jpg,data/raw/dataset/UDIS-D/testing/input2/000561.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000563.jpg,data/raw/dataset/UDIS-D/testing/input2/000562.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000564.jpg,data/raw/dataset/UDIS-D/testing/input2/000563.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000565.jpg,data/raw/dataset/UDIS-D/testing/input2/000564.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000566.jpg,data/raw/dataset/UDIS-D/testing/input2/000565.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000567.jpg,data/raw/dataset/UDIS-D/testing/input2/000566.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000568.jpg,data/raw/dataset/UDIS-D/testing/input2/000567.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000569.jpg,data/raw/dataset/UDIS-D/testing/input2/000568.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000570.jpg,data/raw/dataset/UDIS-D/testing/input2/000569.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000571.jpg,data/raw/dataset/UDIS-D/testing/input2/000570.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000572.jpg,data/raw/dataset/UDIS-D/testing/input2/000571.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000573.jpg,data/raw/dataset/UDIS-D/testing/input2/000572.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000574.jpg,data/raw/dataset/UDIS-D/testing/input2/000573.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000575.jpg,data/raw/dataset/UDIS-D/testing/input2/000574.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000576.jpg,data/raw/dataset/UDIS-D/testing/input2/000575.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000577.jpg,data/raw/dataset/UDIS-D/testing/input2/000576.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000578.jpg,data/raw/dataset/UDIS-D/testing/input2/000577.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000579.jpg,data/raw/dataset/UDIS-D/testing/input2/000578.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000580.jpg,data/raw/dataset/UDIS-D/testing/input2/000579.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000581.jpg,data/raw/dataset/UDIS-D/testing/input2/000580.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000582.jpg,data/raw/dataset/UDIS-D/testing/input2/000581.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000583.jpg,data/raw/dataset/UDIS-D/testing/input2/000582.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000584.jpg,data/raw/dataset/UDIS-D/testing/input2/000583.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000585.jpg,data/raw/dataset/UDIS-D/testing/input2/000584.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000586.jpg,data/raw/dataset/UDIS-D/testing/input2/000585.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000587.jpg,data/raw/dataset/UDIS-D/testing/input2/000586.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000588.jpg,data/raw/dataset/UDIS-D/testing/input2/000587.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000589.jpg,data/raw/dataset/UDIS-D/testing/input2/000588.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000590.jpg,data/raw/dataset/UDIS-D/testing/input2/000589.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000591.jpg,data/raw/dataset/UDIS-D/testing/input2/000590.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000592.jpg,data/raw/dataset/UDIS-D/testing/input2/000591.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000593.jpg,data/raw/dataset/UDIS-D/testing/input2/000592.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000594.jpg,data/raw/dataset/UDIS-D/testing/input2/000593.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000595.jpg,data/raw/dataset/UDIS-D/testing/input2/000594.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000596.jpg,data/raw/dataset/UDIS-D/testing/input2/000595.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000597.jpg,data/raw/dataset/UDIS-D/testing/input2/000596.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000598.jpg,data/raw/dataset/UDIS-D/testing/input2/000597.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000599.jpg,data/raw/dataset/UDIS-D/testing/input2/000598.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000600.jpg,data/raw/dataset/UDIS-D/testing/input2/000599.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000601.jpg,data/raw/dataset/UDIS-D/testing/input2/000600.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000602.jpg,data/raw/dataset/UDIS-D/testing/input2/000601.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000603.jpg,data/raw/dataset/UDIS-D/testing/input2/000602.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000604.jpg,data/raw/dataset/UDIS-D/testing/input2/000603.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000605.jpg,data/raw/dataset/UDIS-D/testing/input2/000604.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000606.jpg,data/raw/dataset/UDIS-D/testing/input2/000605.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000607.jpg,data/raw/dataset/UDIS-D/testing/input2/000606.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000608.jpg,data/raw/dataset/UDIS-D/testing/input2/000607.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000609.jpg,data/raw/dataset/UDIS-D/testing/input2/000608.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000610.jpg,data/raw/dataset/UDIS-D/testing/input2/000609.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000611.jpg,data/raw/dataset/UDIS-D/testing/input2/000610.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000612.jpg,data/raw/dataset/UDIS-D/testing/input2/000611.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000613.jpg,data/raw/dataset/UDIS-D/testing/input2/000612.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000614.jpg,data/raw/dataset/UDIS-D/testing/input2/000613.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000615.jpg,data/raw/dataset/UDIS-D/testing/input2/000614.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000616.jpg,data/raw/dataset/UDIS-D/testing/input2/000615.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000617.jpg,data/raw/dataset/UDIS-D/testing/input2/000616.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000618.jpg,data/raw/dataset/UDIS-D/testing/input2/000617.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000619.jpg,data/raw/dataset/UDIS-D/testing/input2/000618.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000620.jpg,data/raw/dataset/UDIS-D/testing/input2/000619.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000621.jpg,data/raw/dataset/UDIS-D/testing/input2/000620.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000622.jpg,data/raw/dataset/UDIS-D/testing/input2/000621.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000623.jpg,data/raw/dataset/UDIS-D/testing/input2/000622.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000624.jpg,data/raw/dataset/UDIS-D/testing/input2/000623.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000625.jpg,data/raw/dataset/UDIS-D/testing/input2/000624.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000626.jpg,data/raw/dataset/UDIS-D/testing/input2/000625.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000627.jpg,data/raw/dataset/UDIS-D/testing/input2/000626.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000628.jpg,data/raw/dataset/UDIS-D/testing/input2/000627.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000629.jpg,data/raw/dataset/UDIS-D/testing/input2/000628.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000630.jpg,data/raw/dataset/UDIS-D/testing/input2/000629.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000631.jpg,data/raw/dataset/UDIS-D/testing/input2/000630.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000632.jpg,data/raw/dataset/UDIS-D/testing/input2/000631.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000633.jpg,data/raw/dataset/UDIS-D/testing/input2/000632.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000634.jpg,data/raw/dataset/UDIS-D/testing/input2/000633.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000635.jpg,data/raw/dataset/UDIS-D/testing/input2/000634.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000636.jpg,data/raw/dataset/UDIS-D/testing/input2/000635.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000637.jpg,data/raw/dataset/UDIS-D/testing/input2/000636.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000638.jpg,data/raw/dataset/UDIS-D/testing/input2/000637.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000639.jpg,data/raw/dataset/UDIS-D/testing/input2/000638.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000640.jpg,data/raw/dataset/UDIS-D/testing/input2/000639.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000641.jpg,data/raw/dataset/UDIS-D/testing/input2/000640.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000642.jpg,data/raw/dataset/UDIS-D/testing/input2/000641.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000643.jpg,data/raw/dataset/UDIS-D/testing/input2/000642.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000644.jpg,data/raw/dataset/UDIS-D/testing/input2/000643.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000645.jpg,data/raw/dataset/UDIS-D/testing/input2/000644.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000646.jpg,data/raw/dataset/UDIS-D/testing/input2/000645.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000647.jpg,data/raw/dataset/UDIS-D/testing/input2/000646.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000648.jpg,data/raw/dataset/UDIS-D/testing/input2/000647.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000649.jpg,data/raw/dataset/UDIS-D/testing/input2/000648.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000650.jpg,data/raw/dataset/UDIS-D/testing/input2/000649.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000651.jpg,data/raw/dataset/UDIS-D/testing/input2/000650.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000652.jpg,data/raw/dataset/UDIS-D/testing/input2/000651.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000653.jpg,data/raw/dataset/UDIS-D/testing/input2/000652.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000654.jpg,data/raw/dataset/UDIS-D/testing/input2/000653.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000655.jpg,data/raw/dataset/UDIS-D/testing/input2/000654.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000656.jpg,data/raw/dataset/UDIS-D/testing/input2/000655.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000657.jpg,data/raw/dataset/UDIS-D/testing/input2/000656.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000658.jpg,data/raw/dataset/UDIS-D/testing/input2/000657.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000659.jpg,data/raw/dataset/UDIS-D/testing/input2/000658.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000660.jpg,data/raw/dataset/UDIS-D/testing/input2/000659.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000661.jpg,data/raw/dataset/UDIS-D/testing/input2/000660.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000662.jpg,data/raw/dataset/UDIS-D/testing/input2/000661.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000663.jpg,data/raw/dataset/UDIS-D/testing/input2/000662.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000664.jpg,data/raw/dataset/UDIS-D/testing/input2/000663.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000665.jpg,data/raw/dataset/UDIS-D/testing/input2/000664.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000666.jpg,data/raw/dataset/UDIS-D/testing/input2/000665.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000667.jpg,data/raw/dataset/UDIS-D/testing/input2/000666.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000668.jpg,data/raw/dataset/UDIS-D/testing/input2/000667.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000669.jpg,data/raw/dataset/UDIS-D/testing/input2/000668.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000670.jpg,data/raw/dataset/UDIS-D/testing/input2/000669.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000671.jpg,data/raw/dataset/UDIS-D/testing/input2/000670.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000672.jpg,data/raw/dataset/UDIS-D/testing/input2/000671.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000673.jpg,data/raw/dataset/UDIS-D/testing/input2/000672.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000674.jpg,data/raw/dataset/UDIS-D/testing/input2/000673.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000675.jpg,data/raw/dataset/UDIS-D/testing/input2/000674.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000676.jpg,data/raw/dataset/UDIS-D/testing/input2/000675.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000677.jpg,data/raw/dataset/UDIS-D/testing/input2/000676.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000678.jpg,data/raw/dataset/UDIS-D/testing/input2/000677.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000679.jpg,data/raw/dataset/UDIS-D/testing/input2/000678.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000680.jpg,data/raw/dataset/UDIS-D/testing/input2/000679.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000681.jpg,data/raw/dataset/UDIS-D/testing/input2/000680.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000682.jpg,data/raw/dataset/UDIS-D/testing/input2/000681.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000683.jpg,data/raw/dataset/UDIS-D/testing/input2/000682.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000684.jpg,data/raw/dataset/UDIS-D/testing/input2/000683.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000685.jpg,data/raw/dataset/UDIS-D/testing/input2/000684.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000686.jpg,data/raw/dataset/UDIS-D/testing/input2/000685.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000687.jpg,data/raw/dataset/UDIS-D/testing/input2/000686.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000688.jpg,data/raw/dataset/UDIS-D/testing/input2/000687.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000689.jpg,data/raw/dataset/UDIS-D/testing/input2/000688.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000690.jpg,data/raw/dataset/UDIS-D/testing/input2/000689.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000691.jpg,data/raw/dataset/UDIS-D/testing/input2/000690.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000692.jpg,data/raw/dataset/UDIS-D/testing/input2/000691.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000693.jpg,data/raw/dataset/UDIS-D/testing/input2/000692.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000694.jpg,data/raw/dataset/UDIS-D/testing/input2/000693.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000695.jpg,data/raw/dataset/UDIS-D/testing/input2/000694.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000696.jpg,data/raw/dataset/UDIS-D/testing/input2/000695.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000697.jpg,data/raw/dataset/UDIS-D/testing/input2/000696.jpg,None
